campaign_id,campaign_name,campaign_type,target_audience,channel,date,spend,views,clicks,conversions,revenue
DBB_2025,Don't Burn for Beauty,Social Impact,Young Adults,TikTok,2025-08-10,4338.54,543365.0,53775.0,464.0,20172.19
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Email,2025-05-31,10542.34,80893.0,9400.0,1506.0,67650.83
AAR_2025, Anti-Aging Routine,Product Education,Seniors,Email,2025-04-20,4704.68,3641.0,0.0,0.0,0.0
SS_2025,Summer Sale,Seasonal Sale,Parents,Instagram,2025-07-05,2595.35,35808.0,931.0,72.0,3885.48
PL_2025,Product Launch,Product Launch,Adults,Email,20/01/2025,15131.81,92019.0,5161.0,522.0,48504.66
SS_2025,Summer Sale,Seasonal Sale,Adults,Facebook,2025-06-02,7273.69,96340.0,5207.0,512.0,25304.81
BF_2025,Black Friday,Seasonal Sale,Young Adults,Facebook,2025-11-19,7144.98,125235.0,8959.0,759.0,39779.62
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Facebook,2025-03-15,3725.64,,1879.0,369.0,26715.9
PL_2025,Product Launch,Product Launch,Young Adults,Instagram,2025-02-01,13382.38,481182.0,24014.0,372.0,30255.93
AAR_2025,Anti-Aging Routine,Product Education,Adults,LinkedIn,2025-04-15,5911.7,30633.0,997.0,234.0,27466.91
PL_2025,Product Launch,Product Launch,Young Adults,Instagram,16.03.2025,9147.05,172010.0,7154.0,116.0,10071.37
PL_2025,Product Launch,Product Launch,Adults,Instagram,2025-02-23,16151.42,359357.0,19235.0,746.0,44600.26
NF_2025,Nature First,Brand Image,Young Adults,Instagram,2025-02-26,7352.95,53500.0,1083.0,9.0,686.44
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,YouTube,2025-04-20,5366.19,50055.0,1659.0,257.0,27507.33
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,email,2025-05-19,4457.75,14963.0,628.0,238.0,20008.59
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,YouTube,2025-05-07,3553.65,86323.0,2450.0,419.0,34856.98
NF_2025,Nature First,Brand Image,Young Adults,LinkedIn,2025-04-14,3312.16,15683.0,612.0,18.0,1540.48
SS_2025,Summer Sale,Seasonal Sale,Gen Z,YouTube,2025-05-18,5806.18,252220.0,13174.0,,161632.25
NF_2025,Nature First,Brand Image,Young Adults,LinkedIn,2025-04-02,3671.52,83208.0,1061.0,16.0,1012.88
PL_2025,Product Launch,Product Launch,Young Adults,TikTok ,2025-03-21,21743.75,,83013.0,1336.0,84796.83
HP_2025,Holiday Prep,Seasonal Education,Adults, Email,2025-11-11,5969.56,27783.0,3046.0,2042.0,198140.14
NF_2025,Nature First,Brand Image,Parents,Email,2025-03-15,4427.03,20527.0,1144.0,53.0,3359.01
AAR_2025,Anti-Aging Routine,Product Education,Seniors,LinkedIn,2025-03-09,4118.18,17553.0,277.0,77.0,9837.54
DBB_2025,Don't Burn for Beauty,Social Impact,Gen Z,TikTok,2025-07-31,10328.41,747014.0,69631.0,,0.0
AAR_2025,Anti-Aging Routine,Product Education,Adults,YouTube,2025-02-13,4540.72,54049.0,3318.0,557.0,70209.84
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Email,2025-07-08,1938.88,12683.0,1544.0,310.0,20797.57
NF_2025,Nature First,Brand Image,Parents,Instagram,2025-05-11,4913.63,45906.0,2048.0,37.0,3263.96
HP_2025,Holiday Prep,Seasonal Education,Parents,Facebook,2025-11-11,3205.53,21206.0,1269.0,402.0,
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,YouTube,2025-05-30,3193.69,43716.0,2157.0,217.0,23840.9
AAR_2025,Anti-Aging Routine,Product Education,Seniors,LinkedIn,2025-03-28,6015.34,24966.0,1760.0,373.0,45032.44
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Instagram,2025-06-12,3017.87,64144.0,3099.0,202.0,9891.57
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Facebook,2025-05-17,13668.59,194321.0,9945.0,819.0,37915.98
DBB_2025,Don't Burn for Beauty,Social Impact,Gen Z,TikTok,2025-06-23,14970.95,846806.0,40631.0,594.0,21259.12
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Email,2025-01-24,4040.9,17652.0,1677.0,534.0,53430.45
AAR_2025,Anti-Aging Routine,Product Education,Seniors,LinkedIn,2025-02-26,4720.24,11260.0,219.0,79.0,10655.33
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Instagram,2025-06-04,3916.65,24079.0,1344.0,195.0,11872.43
PL_2025,Product Launch,Product Launch,Seniors,LinkedIn,2025-03-23,8721.75,35580.0,1366.0,61.0,7608.62
NF_2025,Nature First,Brand Image,Young Adults ,LinkedIn,2025-05-16,4837.31,83115.0,3151.0,0.0,0.0
NF_2025,Nature First,Brand Image,Gen Z,Instagram,2025-04-10,10909.11,90391.0,2269.0,0.0,0.0
AAR_2025,Anti-Aging Routine,Product Education,Adults,LinkedIn,2025-06-07,3377.02,21229.0,368.0,42.0,5069.95
AAR_2025,Anti-Aging Routine,Product Education,Seniors,LinkedIn,2025-04-13,2872.53,6596.0,222.0,39.0,5340.33
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,TikTok,2025/03/23,1545.11,155691.0,6940.0,58.0,2354.3
HP_2025,Holiday Prep,Seasonal Education,Parents,Facebook,2025-11-21,4499.29,22471.0,1729.0,0.0,0.0
PL_2025,Product Launch,Product Launch,Adults,YouTube,2025-01-24,11829.72,305464.0,14337.0,332.0,30463.7
DBB_2025,Don't Burn for Beauty,Social Impact,Adults,Facebook,2025-06-25,6363.56,96180.0,3766.0,210.0,9571.09
DBB_2025,Don't Burn for Beauty,Social Impact,Gen Z,Instagram,2025-07-24,7795.11,294325.0,23988.0,1085.0,31893.46
DBB_2025,Don't Burn for Beauty,Social Impact,Young Adults,Facebook,2025-07-18,3283.84,97943.0,4337.0,144.0,5233.46
AAR_2025,Anti-Aging Routine,Product Education,Adults,YouTube,2025-02-08,3413.48,28429.0,672.0,72.0,4679.16
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,YouTube,2025-05-22,2320.02,27398.0,1343.0,163.0,12899.91
HP_2025,Holiday Prep,Seasonal Education,Adults,Instagram,2025-11-09,6120.27,38153.0,1223.0,414.0,29445.35
AAR_2025,Anti-Aging Routine,Product Education,Seniors,LinkedIn,2025-04-14,2356.48,7162.0,254.0,,10101.67
PL_2025,Product Launch,Product Launch,Adults,Facebook,2025-03-18,36925.44,1090378.0,51958.0,1973.0,146870.74
AAR_2025,Anti-Aging Routine ,Product Education,Seniors,Facebook,2025-04-23,5063.04,20650.0,741.0,102.0,14308.46
PL_2025,Product Launch,Product Launch,Seniors,Email,2025-02-16,16004.79,83268.0,9984.0,1225.0,
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,Instagram,2025-04-28,127543.31,10790670.0,246344.0,21317.0,609002.4
SCA_2025,Skin Cancer Awareness,Educational Awareness,Young Adults,Instagram,2025-05-27,7242.94,920132.0,40483.0,435.0,12051.3
AAR_2025,Anti-Aging Routine,Product Education,Adults,LinkedIn,2025-01-19,3138.26,10671.0,470.0,,35042.74
SS_2025,Summer Sale,Seasonal Sale,Young Adults,YouTube,2025-05-27,,26198.0,1471.0,54.0,3836.31
HP_2025,Holiday Prep,Seasonal Education,Adults,Instagram,2025-11-15,6770.15,60665.0,3281.0,,45991.4
SCA_2025,Skin Cancer Awareness,Educational Awareness, Young Adults,Instagram,2025-05-29,18042.77,1294611.0,27840.0,147.0,3527.39
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,YouTube,2025-02-13,4552.3,72072.0,1772.0,345.0,19360.28
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Email,2025-07-15,2495.24,32742.0,2364.0,246.0,43741.6
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,Instagram,2025-03-17,28129.79,1237081.0,22513.0,126.0,4221.06
SS_2025,Summer Sale,Seasonal Sale,Adults,LinkedIn,2025-06-15,3213.05,,928.0,137.0,9095.02
SS_2025,Summer Sale,Seasonal Sale,Adults,LinkedIn,2025-05-19,10496.7,92543.0,2274.0,547.0,28427.22
PL_2025,Product Launch,Product Launch,Young Adults,Facebook,20.02.2025,6350.76,126553.0,7809.0,152.0,12468.79
AAR_2025,Anti-Aging Routine,Product Education,Adults,LinkedIn,2025-05-25,5122.93,26959.0,487.0,57.0,4909.15
AAR_2025,Anti-Aging Routine,Product Education, Adults,Email,2025-05-08,5380.4,12156.0,551.0,239.0,29148.79
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Instagram,2025-07-27,2671.77,31008.0,1366.0,199.0,11821.37
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,YouTube,2025-06-11,38075.19,2603200.0,152396.0,6816.0,
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Email,2025-04-01,6864.58,26489.0,1915.0,196.0,17543.41
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,YouTube,05-18-2025,31175.1,2544613.0,186240.0,4268.0,241051.88
PL_2025,Product Launch,Product Launch,Adults,YouTube,2025-02-24,10361.27,225562.0,9582.0,285.0,28882.24
AAR_2025,Anti-Aging Routine,Product Education,Adults,Facebook,2025-03-11,6318.63,44633.0,1800.0,235.0,25355.09
NF_2025,Nature First,Brand Image,Gen Z,YouTube,2025-03-14,5778.61,146954.0,7178.0,264.0,21207.39
AAR_2025, Anti-Aging Routine,Product Education,Adults,Email,2025-04-04,5284.93,26208.0,700.0,419.0,49281.36
BF_2025, Black Friday,Seasonal Sale,Young Adults,Email,2025-11-21,61021.56,401531.0,25417.0,8999.0,210359.24
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Instagram,2025-03-30,5907.92,39765.0,1665.0,769.0,77150.22
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Facebook,2025-05-11,4460.33,112704.0,4667.0,359.0,13114.41
NF_2025,Nature First,Brand Image,Young Adults,youtube,2025-04-03,6527.17,213062.0,12703.0,201.0,10549.24
PL_2025,Product Launch,Product Launch,Adults,YouTube,2025-01-26,16433.74,1603065.0,101452.0,1722.0,181050.96
SCA_2025,Skin Cancer Awareness,Educational Awareness,Adults,YouTube,2025-05-16,13308.32,770504.0,21325.0,109.0,3064.02
AAR_2025,Anti-Aging Routine,Product Education,Adults,Facebook,2025-04-12,3188.14,17599.0,870.0,66.0,7539.75
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Email,2025-01-22,6241.12,25060.0,892.0,882.0,75377.62
DBB_2025,Don't Burn for Beauty,Social Impact,Adults,LinkedIn,07/08/2025,4160.73,65656.0,1940.0,89.0,2707.94
SS_2025,Summer Sale,Seasonal Sale,Parents,Facebook,2025-06-18,4419.52,72506.0,1471.0,284.0,19821.75
PL_2025,Product Launch,Product Launch,Young Adults,TikTok,2025-02-01,14304.28,1118864.0,82620.0,2025.0,126862.51
NF_2025,Nature First,Brand Image,Gen Z,TikTok,2025-03-18,6110.74,99769.0,7922.0,153.0,12976.44
NF_2025,Nature First,Brand Image,Young Adults,LinkedIn,2025-05-03,3480.86,38722.0,801.0,15.0,1333.03
SS_2025,Summer Sale,Seasonal Sale,Adults,LinkedIn,2025-07-02,7562.24,109638.0,4624.0,,16457.32
DBB_2025,Don't Burn for Beauty,Social Impact,Gen Z,TikTok,2025-07-02,1225.75,191534.0,19128.0,583.0,12508.29
BF_2025,Black Friday,Seasonal Sale,Adults,Email,2025-11-26,62810.49,200337.0,12847.0,4580.0,331210.35
SS_2025,Summer Sale,Seasonal Sale,Gen Z, Instagram,2025-06-09,11201.66,342147.0,34860.0,2468.0,108781.12
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Facebook,2025-05-19,7063.74,125870.0,3910.0,442.0,42163.65
BF_2025,Black Friday,Seasonal Sale,Young Adults,Email,2025-12-03,11950.25,129971.0,11798.0,6132.0,381856.32
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,YouTube,2025-04-29,29067.25,2165525.0,56568.0,2650.0,125318.28
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-04-11,2934.62,8191.0,221.0,71.0,7611.28
NF_2025,Nature First,Brand Image,Parents,Facebook,2025-04-01,4215.09,89968.0,5391.0,142.0,11132.05
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Email,2025-06-30,3386.52,19789.0,982.0,266.0,18294.8
NF_2025,Nature First,Brand Image,Gen Z,Instagram,2025-04-19,6248.41,145490.0,4604.0,260.0,20644.41
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,instagram,2025-04-14,1959.0,87279.0,0.0,0.0,0.0
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,Instagram,2025-05-12,6034.13,301428.0,8854.0,796.0,19639.63
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,YouTube,2025-05-11,6482.71,70580.0,1668.0,303.0,25679.47
SS_2025,Summer Sale,Seasonal Sale ,Gen Z,YouTube,2025-07-21,10119.13,303331.0,8297.0,724.0,36572.49
AAR_2025,Anti-Aging Routine,Product Education,Adults,YouTube,2025-02-05,4569.28,87260.0,1871.0,425.0,31034.68
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,YouTube,2025-05-16,23313.92,2637870.0,215085.0,3352.0,114742.23
NF_2025,Nature First,Brand Image,Gen Z, Instagram,2025-03-04,3722.84,65841.0,1555.0,58.0,4451.73
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,Instagram,2025-03-30,5432.13,442044.0,26487.0,1874.0,74721.57
HP_2025,Holiday Prep,Seasonal Education,Adults,Facebook,2025-11-23,4534.29,37265.0,1751.0,797.0,54880.56
PL_2025,Product Launch,Product Launch,Seniors,LinkedIn,2025-03-17,14969.9,177957.0,6289.0,473.0,47375.75
PL_2025,Product Launch,Product Launch,Adults,YouTube,2025-02-02,7566.65,170056.0,8570.0,128.0,11999.43
AAR_2025,Anti-Aging Routine,Product Education,Adults,Email,2025-04-12,4676.58,12006.0,,443.0,41478.04
PL_2025,Product Launch,Product Launch,Seniors,LinkedIn,2025-01-27,9865.34,88657.0,2190.0,282.0,19725.11
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Facebook,2025-01-22,6323.97,63083.0,1233.0,246.0,13823.3
NF_2025,Nature First,Brand Image,Young Adults,YouTube,2025-04-20,5588.32,110041.0,1528.0,25.0,2088.09
PL_2025,Product Launch,Product Launch,Young Adults,Facebook,2025-02-28,12043.81,193313.0,10466.0,582.0,40578.2
PL_2025,Product Launch,Product Launch,Adults,Instagram,2025/03/12,9542.78,89752.0,5341.0,0.0,0.0
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Facebook,2025-05-31,6850.53,179968.0,15018.0,3951.0,282413.98
NF_2025,Nature First,Brand Image,Gen Z,TikTok,2025-05-03,6886.23,123971.0,0.0,0.0,0.0
SS_2025,Summer Sale,Seasonal Sale,Adults,Facebook,2025-05-19,3031.17,34049.0,2719.0,480.0,25377.26
HP_2025,Holiday Prep,Seasonal Education,Adults,Facebook,11-19-2025,4988.0,38033.0,1030.0,250.0,21438.09
DBB_2025,Don't Burn for Beauty,Social Impact,Adults,YouTube,2025-08-12,4403.63,237944.0,9412.0,537.0,14119.12
SS_2025,Summer Sale,Seasonal Sale,Parents,Facebook,2025-07-18,4076.15,80108.0,1686.0,175.0,11969.63
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,TikTok,2025-05-21,22585.81,4474401.0,0.0,0.0,0.0
PL_2025,Product Launch,Product Launch,Adults, YouTube,2025-03-12,4948.89,260752.0,12325.0,585.0,60893.03
BF_2025,Black Friday,Seasonal Sale,Adults,Email,2025-11-29,7134.17,62403.0,5324.0,884.0,51860.72
NF_2025,Nature First,Brand Image,Young Adults,YouTube,2025-04-16,6135.4,65020.0,1073.0,22.0,1142.72
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Email,2025/07/26,6691.13,61193.0,2353.0,,5621.22
NF_2025,Nature First,Brand Image,Young Adults,LinkedIn,2025-05-25,3829.14,33993.0,1704.0,29.0,2507.33
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Instagram ,2025-05-20,5112.6,59080.0,2562.0,363.0,12869.81
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,Instagram,2025-05-10,2950.61,215016.0,8667.0,167.0,9262.94
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,YouTube,2025-04-02,241569.74,22725692.0,1059717.0,3331.0,118986.05
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Email,2025-06-01,4283.19,10575.0,802.0,629.0,71776.06
HP_2025,Holiday Prep,Seasonal Education,Parents,Facebook,2025-11-04,3371.15,25877.0,1377.0,504.0,35274.45
PL_2025,Product Launch,Product Launch,Adults,YouTube,2025-02-21,12492.39,468290.0,10612.0,412.0,24283.39
AAR_2025,Anti-Aging Routine,Product Education,Adults,Email,2025-03-03,4010.57,,627.0,358.0,30950.75
AAR_2025,Anti-Aging Routine,Product Education,Adults,YouTube,2025-05-15,6418.41,43290.0,2242.0,250.0,31825.18
DBB_2025,Don't Burn for Beauty,Social Impact,Gen Z,Instagram,2025-08-11,28048.39,1609440.0,90810.0,3358.0,90929.52
SCA_2025,Skin Cancer Awareness,Educational Awareness,Young Adults,Instagram,2025-05-20,8848.73,406885.0,12578.0,499.0,13336.79
SS_2025,Summer Sale,Seasonal Sale,Parents,Instagram,2025-06-16,5920.25,90527.0,2221.0,349.0,13775.19
SCA_2025,Skin Cancer Awareness,Educational Awareness,Seniors,LinkedIn,2025-06-03,8634.22,279584.0,9920.0,190.0,8280.77
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,YouTube,2025-05-18,19193.06,787983.0,25002.0,731.0,25241.34
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,YouTube,2025-02-01,4660.66,108356.0,,3100.0,221823.33
SS_2025,Summer Sale,Seasonal Sale,Gen Z,TikTok,2025-05-29,7633.72,580980.0,28553.0,1564.0,55858.03
DBB_2025,Don't Burn for Beauty,Social Impact,Young Adults,TikTok,2025-06-28,13615.04,1071919.0,59224.0,2693.0,63908.52
DBB_2025,Don't Burn for Beauty,Social Impact,Gen Z,TikTok,2025-06-25,7158.8,502616.0,33703.0,541.0,14702.46
NF_2025,Nature First,Brand Image,Young Adults,YouTube,2025-05-19,2793.5,51819.0,1235.0,28.0,1812.06
AAR_2025,Anti-Aging Routine,Product Education,Adults,LinkedIn,2025-05-22,5228.85,23457.0,453.0,73.0,4952.93
PL_2025,Product Launch,Product Launch,Seniors,Facebook,2025-03-17,15476.53,119897.0,6151.0,202.0,16189.54
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,YouTube,2025-03-21,56323.79,5237782.0,305686.0,16146.0,194791.81
NF_2025,Nature First,Brand Image,Parents,Email,2025-05-26,9298.95,55283.0,4479.0,261.0,21861.5
SCA_2025,Skin Cancer Awareness,Educational Awareness,Young Adults,TikTok,2025-05-28,9712.65,903136.0,34683.0,350.0,
 NF_2025,Nature First,Brand Image,Gen Z,youtube,2025-03-09,5538.79,143490.0,4854.0,39.0,2234.42
HP_2025,Holiday Prep,Seasonal Education,Adults,Email,2025-11-27,6705.83,27427.0,1841.0,1634.0,133106.35
SS_2025,Summer Sale,Seasonal Sale,Young Adults,Email,19/05/2025,5276.11,68950.0,12052.0,1600.0,98702.62
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,email,2025-02-21,2358.91,10294.0,1428.0,506.0,27798.03
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults ,TikTok,2025-03-18,25314.1,1614826.0,27766.0,382.0,11419.9
NF_2025,Nature First,Brand Image,Parents,Facebook,2025-03-12,3595.63,46569.0,1551.0,66.0,5149.23
PL_2025,Product Launch,Product Launch,Young Adults,TikTok,2025-02-08,24710.45,783485.0,15764.0,140.0,8882.59
NF_2025,Nature First,Brand Image,Gen Z,Instagram,2025-05-22,5653.89,76421.0,1254.0,84.0,7054.68
SS_2025,Summer Sale,Seasonal Sale,Adults,Email,2025-05-20,8547.19,75721.0,8636.0,2179.0,135631.13
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,TikTok,2025-05-10,6473.27,949163.0,183449.0,14806.0,756134.04
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,TikTok,2025-04-19,28504.97,4076208.0,424813.0,9212.0,235144.56
PL_2025,Product Launch,Product Launch,Adults,Instagram,2025-03-17,29249.85,729579.0,17743.0,322.0,25765.65
AAR_2025,Anti-Aging Routine,Product Education,Adults,LinkedIn,2025-02-17,1934.75,9423.0,,105.0,10346.03
NF_2025, Nature First,Brand Image,Gen Z,YouTube,2025-02-26,4348.23,101954.0,3841.0,132.0,7799.69
SS_2025,Summer Sale,Seasonal Sale,Parents,Email,2025-07-23,2313.46,30875.0,2586.0,985.0,59423.16
SCA_2025,Skin Cancer Awareness,Educational Awareness,Young Adults,Instagram,2025-05-21,16407.97,1391494.0,47388.0,583.0,14577.19
AAR_2025,Anti-Aging Routine,Product Education,Adults,Facebook,2025-04-22,3168.96,29437.0,1110.0,213.0,18289.52
SS_2025,Summer Sale,Seasonal Sale,Gen Z,Instagram,2025-06-06,6328.88,177887.0,10885.0,700.0,22984.69
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,Facebook,2025-05-18,8943.42,950770.0,22312.0,779.0,12795.43
SS_2025,Summer Sale,Seasonal Sale,Gen Z,YouTube,2025-06-01,5270.19,192262.0,9317.0,921.0,
AAR_2025,Anti-Aging Routine,Product Education,Adults,LinkedIn,2025-05-01,5491.43,19035.0,243.0,27.0,2912.51
PL_2025,Product Launch,Product Launch,Young Adults,TikTok,2025-02-07,10433.06,381328.0,22872.0,177.0,18130.97
SS_2025,Summer Sale,Seasonal Sale,Parents,Email,2025-06-16,3558.57,17575.0,944.0,285.0,16600.85
PL_2025,Product Launch,Product Launch,Adults,Instagram,2025-03-14,18265.73,240245.0,12071.0,188.0,15863.97
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Facebook,2025-04-02,4920.68,53452.0,2085.0,683.0,59194.93
NF_2025,Nature First,Brand Image,Parents,Email,2025-03-03,6367.8,34885.0,,98.0,8494.64
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Email,2025-03-18,4870.13,11137.0,216.0,60.0,6176.26
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Instagram,2025-02-28,5427.01,62393.0,2291.0,379.0,37726.04
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,YouTube,2025-03-16,7854.12,908321.0,34171.0,1183.0,44524.13
SCA_2025,Skin Cancer Awareness, Educational Awareness,Young Adults,Instagram,2025-05-09,7035.93,207980.0,12929.0,188.0,5965.92
AAR_2025,Anti-Aging Routine,Product Education,Adults,LinkedIn,2025-05-04,5991.66,71706.0,,,97379.64
HP_2025,Holiday Prep,Seasonal Education,Adults,Instagram,2025-10-27,3768.34,29903.0,862.0,61.0,21229.96
SS_2025,Summer Sale,Seasonal Sale,Young Adults,YouTube,2025-06-17,3989.57,86355.0,5927.0,2222.0,139050.33
TSF_2025,TikTok Skin Fails,Trend Counter,Gen Z,YouTube,2025-06-02,7539.46,571914.0,58738.0,917.0,21810.23
PL_2025, Product Launch,Product Launch,Seniors,Email,2025-01-22,11872.97,89829.0,3471.0,0.0,0.0
AAR_2025,Anti-Aging Routine,Product Education,Adults,LinkedIn,2025-03-29,3415.41,24776.0,571.0,92.0,5852.11
SS_2025,Summer Sale,Seasonal Sale,Young Adults,YouTube,2025-05-17,20708.15,1000822.0,39109.0,11137.0,464249.06
TSF_2025,TikTok Skin Fails,Trend Counter,Young Adults,Facebook,2025-04-07,12814.23,521626.0,41028.0,801.0,44243.59
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Email,2025-05-10,5783.94,14954.0,663.0,146.0,8166.77
AAR_2025,Anti-Aging Routine,Product Education,Seniors,Facebook,2025-01-15,2757.42,15872.0,347.0,132.0,17780.41
NF_2025,Nature First,Brand Image,Young Adults,Instagram,2025-05-28,6073.7,61818.0,1295.0,32.0,2285.98
SS_2025,Summer Sale,Seasonal Sale,Gen Z,YouTube,2025-06-28,5244.62,173513.0,5352.0,552.0,37389.86
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Email ,2025-04-17,5089.9,17152.0,1060.0,217.0,23758.67
NF_2025,Nature First,Brand Image,Gen Z,TikTok,2025-05-23,5244.48,115297.0,5515.0,32.0,2205.55
DBB_2025,Don't Burn for Beauty,Social Impact,Young Adults,Instagram,2025-07-24,6478.01,374419.0,17813.0,746.0,29092.34
AAR_2025,Anti-Aging Routine,Product Education,Young Adults,Email,2025-05-18,4862.73,14974.0,840.0,169.0,14156.54
NF_2025,Nature First,Brand Image,Young Adults,YouTube,2025-02-21,7388.59,133695.0,6147.0,89.0,4697.74
SS_2025,Summer Sale,Seasonal Sale,Gen Z,Instagram,2025-07-21,3588.11,80193.0,2343.0,114.0,5501.35
